color,director_name,actor_2_name,actor_1_name,movie_title,actor_3_name,title_year
Color,Alejandro Monteverde,Ramon Rodriguez,Armando Riesco,Bella ,Eduardo Verástegui,2006
Color,Mark L. Lester,Perry King,Roddy McDowall,Class of 1984,Timothy Van Patten,1982
Color,Jennifer Finnigan,Kenan Thompson,Geoff Stults,The Opposite Sex ,Josh Hopkins,2014
Color,Eric Styles,Rupert Graves,Samantha Morton,Dreaming of Joseph Lees ,Miriam Margolyes,1999
Color,Laurent Cantet,Agame Malembo-Emene,François Bégaudeau,The Class ,Angélica Sancio,2008
Color,Roman Polanski,Mia Farrow,John Cassavetes,Rosemary's Baby ,Charles Grodin,1968
 Black and White,John Ford,Woody Strode,Lee Marvin,The Man Who Shot Liberty Valance ,Vera Miles,1962
Color,Max Mayer,Terry Walters,Peter Gallagher,Adam ,Amy Irving,2009
Color,Joshua Marston,Wilson Guerrero,Catalina Sandino Moreno,Maria Full of Grace ,Yenny Paola Vega,2004
Color,Mike Mills,Lou Taylor Pucci,Goran Visnjic,Beginners ,Mary Page Keller,2010
Color,John Gulager,Eric Dane,Krista Allen,Feast ,Henry Rollins,2005
Color,John Landis,Karen Allen,John Belushi,Animal House ,Tim Matheson,1978
Color,Guy Hamilton,Gert Fröbe,Honor Blackman,Goldfinger ,Lois Maxwell,1964
Color,Brandon Cronenberg,Douglas Smith,Sarah Gadon,Antiviral ,Caleb Landry Jones,2012
Color,Frank Capra,Lionel Barrymore,Donna Reed,It's a Wonderful Life ,Thomas Mitchell,1946
Color,Danny Boyle,Shirley Henderson,Kelly Macdonald,Trainspotting ,Ewen Bremner,1996
Color,Spike Lee,Cedric the Entertainer,Bernie Mac,The Original Kings of Comedy ,Steve Harvey,2000
Color,Tod Williams,Molly Ephraim,Sprague Grayden,Paranormal Activity 2,Micah Sloat,2010
Color,Kirk Jones,David Kelly,James Nesbitt,Waking Ned Devine ,Fionnula Flanagan,1998
 Black and White,Michael Moore,Dick Clark,Michael Moore,Bowling for Columbine ,Bill Clinton,2002
Color,Yimou Zhang,Daoming Chen,Li Gong,Coming Home ,Ni Yan,2014
Color,Jack Sholder,Robert Rusler,Clu Gulager,A Nightmare on Elm Street 2: Freddy's Revenge,Marshall Bell,1985
Color,James Ivory,Rupert Graves,Julian Sands,A Room with a View ,Denholm Elliott,1985
Color,James DeMonaco,Adelaide Kane,Rhys Wakefield,The Purge ,Chris Mulkey,2013
Color,Scott Derrickson,Victoria Leigh,Danielle Kotch,Sinister ,James Ransone,2012
Color,David Raynr,Mikki Padilla,Nancy O'Dell,Martin Lawrence Live: Runteldat ,Dayna Devon,2002
Color,Richard Brooks,Judith Anderson,Burl Ives,Cat on a Hot Tin Roof ,Jack Carson,1958
Color,Ted Post,Gregory Sierra,Linda Harrison,Beneath the Planet of the Apes ,Victor Buono,1970
Color,Charles Martin Smith,Bill Cobbs,Kevin Zegers,Air Bud ,Michael Jeter,1997
Color,Kunihiko Yuyama,Eric Stuart,Veronica Taylor,Pokémon 3: The Movie,Lisa Ortiz,2000
Color,Tom McLoughlin,Ron Palillo,Tony Goldwyn,Jason Lives: Friday the 13th Part VI,Vincent Guastaferro,1986
Color,David Lean,Sessue Hayakawa,William Holden,The Bridge on the River Kwai ,Jack Hawkins,1957
Color,Patrick Read Johnson,Royal Dano,Ariana Richards,Spaced Invaders ,Tonya Lee Williams,1990
Color,Alfred Hitchcock,Bruce Dern,Ed Lauter,Family Plot ,William Devane,1976
 Black and White,Billy Wilder,Ray Walston,Fred MacMurray,The Apartment ,David White,1960
Color,Adam Marcus,Leslie Jordan,Kane Hodder,Jason Goes to Hell: The Final Friday ,Erin Gray,1993
Color,Alfred Hitchcock,Lila Kedrova,Tamara Toumanova,Torn Curtain ,David Opatoshu,1966
Color,Michel Gondry,Dave Chappelle,Common,Dave Chappelle's Block Party ,Lauryn Hill,2005
Color,John Maclean,Kodi Smit-McPhee,Michael Fassbender,Slow West ,Ben Mendelsohn,2015
Color,Michael Schultz,LisaGay Hamilton,Blair Underwood,Krush Groove ,Bobby Brown,1985
Color,Benny Boom,Donald Faison,Omari Hardwick,Next Day Air ,Mike Epps,2009
Color,Richard Brooks,Jean Simmons,Shirley Jones,Elmer Gantry ,Edward Andrews,1960
 Black and White,Stanley Kramer,Montgomery Clift,Maximilian Schell,Judgment at Nuremberg ,Spencer Tracy,1961
Color,David Raynr,Deon Richmond,Donald Faison,Trippin' ,Countess Vaughn,1999
Color,,Seth Green,Matthew Senreich,Robot Chicken             ,Breckin Meyer,
 Black and White,Howard Hawks,Walter Brennan,Montgomery Clift,Red River ,Harry Carey Jr.,1948
Color,Nnegest Likké,Jimmy Jean-Louis,Mo'Nique,Phat Girlz ,Joyful Drake,2006
Color,Richard Linklater,Ariane Labed,Seamus Davey-Fitzpatrick,Before Midnight ,Athina Rachel Tsangari,2013
Color,Christopher Leitch,Robert Neary,John Astin,Teen Wolf Too ,Kim Darby,1987
Color,Don Coscarelli,A. Michael Baldwin,Angus Scrimm,Phantasm II ,James Le Gros,1988
Color,Michael Schultz,Kimberly Elise,Loretta Devine,Woman Thou Art Loosed ,Clifton Powell,2004
Color,Patricia Cardoso,Lupe Ontiveros,America Ferrera,Real Women Have Curves ,George Lopez,2002
Color,,Jessica De Gouw,Rachel Griffiths,Deadline Gallipoli             ,Luke Ford,
Color,Deepa Mehta,Lisa Ray,John Abraham,Water ,Seema Biswas,2005
Color,Damien O'Donnell,Jimi Mistry,Archie Panjabi,East Is East ,Om Puri,1999
Color,Peter M. Cohen,Brian Van Holt,Callie Thorne,Whipped ,David Heyman,2000
Color,Mira Nair,Sarita Choudhury,Indira Varma,Kama Sutra: A Tale of Love ,Rekha,1996
Color,Nicole Holofcener,Thomas Ian Nicholas,Oliver Platt,Please Give ,Ann Morgan Guilbert,2010
Color,Mel Stuart,Jack Albertson,Peter Ostrum,Willy Wonka & the Chocolate Factory ,Julie Dawn Cole,1971
Color,Anthony Hickox,Zach Galligan,Julian Sands,Warlock: The Armageddon ,Paula Marshall,1993
Color,Tom Schulman,George Hamilton,Kristy Swanson,8 Heads in a Duffel Bag,Dyan Cannon,1997
Color,Terrence Malick,Stuart Margolin,Sam Shepard,Days of Heaven ,Richard Libertini,1978
Color,Jill Sprecher,Rob McElhenney,Matthew McConaughey,Thirteen Conversations About One Thing ,Amy Irving,2001
Color,Darren Stein,Judy Greer,Julie Benz,Jawbreaker ,Jeff Conaway,1999
Color,Julian Schnabel,Michael Wincott,Gary Oldman,Basquiat ,Courtney Love,1996
 Black and White,Noah Baumbach,Grace Gummer,Greta Gerwig,Frances Ha ,Vanessa Ray,2012
Color,Gavin Hood,Nambitha Mpumlwana,Terry Pheto,Tsotsi ,Rapulana Seiphemo,2005
Color,Todd Solondz,Jon Lovitz,Philip Seymour Hoffman,Happiness ,Dylan Baker,1998
Color,George Gallo,Joe Howard,Eddie Griffin,DysFunktional Family ,Robert Noble,2003
Color,Kevin Smith,Haley Joel Osment,Johnny Depp,Tusk ,Michael Parks,2014
Color,Chan-wook Park,Ji-tae Yu,Min-sik Choi,Oldboy ,Hye-jeong Kang,2003
Color,David Nixon,Michael Bolten,Robyn Lively,Letters to God ,Christopher Schmidt,2010
Color,Jason Eisener,Robb Wells,Gregory Smith,Hobo with a Shotgun ,Molly Dunsworth,2011
Color,Enrique Begne,Héctor Jiménez,Kevin Pollak,Compadres ,Erick Elias,2016
Color,Matthew Bright,Dan Hedaya,Bokeem Woodbine,Freeway ,Robert Peters,1996
Color,Michael Landon Jr.,Kevin Gage,William Morgan Sheppard,Love's Abiding Joy ,Brianna Brown,2006
Color,Andrea Arnold,Harry Treadaway,Michael Fassbender,Fish Tank ,Jason Maza,2009
Color,Whit Stillman,Megalyn Echikunwoke,Greta Gerwig,Damsels in Distress ,Zach Woods,2011
Color,,Colm Feore,Craig T. Nelson,Creature             ,Megalyn Echikunwoke,
Color,Leslye Headland,Adam Scott,Kirsten Dunst,Bachelorette ,Andrew Rannells,2012
Color,,Megan Hilty,Danny Pino,BrainDead             ,Zach Grenier,
Color,Bobby Roth,Aaron Ashmore,Virginia Madsen,Brave New Girl ,Lindsey Haun,2004
Color,Tim Heidecker,William Atherton,Michael Gross,Tim and Eric's Billion Dollar Movie ,Bob Ross,2012
Color,Rupert Wyatt,Cjon Saulsberry,George Kennedy,The Gambler ,Griffin Cleveland,2014
Color,,Amanda Mealing,Susan Hampshire,The Grand             ,Tim Healy,
Color,Marco Kreuzpaintner,Kostja Ullmann,Alicja Bachleda,Summer Storm ,Robert Stadlober,2004
Color,Kate Connor,Eric Stoltz,Johnny Pacar,Fort McCoy ,Brendan Fehr,2011
Color,Deon Taylor,Betsy Russell,Matt Cohen,Chain Letter ,Noah Segan,2009
Color,Jason Alexander,Patti LuPone,Gretchen Mol,Just Looking ,Peter Onorati,1999
Color,Xavier Gens,Lauren German,Michael Biehn,The Divide ,Rosanna Arquette,2011
Color,Conor McPherson,Iben Hjejle,Aidan Quinn,The Eclipse ,Jim Norton,2009
Color,Will Canon,Scott Mechlowicz,Frank Grillo,Demonic ,Aaron Yoo,2015
Color,Philip Zlotorynski,Darren Keefe Reiher,Neil Hopkins,My Big Fat Independent Movie ,David Douglas,2005
Color,Tim Burton,Alan Rickman,Johnny Depp,Alice in Wonderland ,Anne Hathaway,2010
Color,Lance Kawas,Michael Rapaport,Taylor Negron,The Deported ,Talia Shire,2009
Color,Francesca Gregorini,Amy Sedaris,Tom Everett Scott,Tanner Hall ,Chris Kattan,2009
Color,Marcio Garcia,Kristi Clainos,John Savage,Open Road ,Emily Nelson,2013
Color,David Wain,Amy Poehler,Christopher Meloni,They Came Together ,Jack McBrayer,2014
Color,Craig Moss,Ashley Martin,French Stewart,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,Olivia Alexander,2013
Color,Michael Jai White,Alex Meraz,Michael Jai White,Never Back Down 2: The Beatdown,Jillian Murray,2011
Color,John Boorman,Angie Dickinson,Lee Marvin,Point Blank ,Carroll O'Connor,1967
Color,Paolo Monico,Sarah Rafferty,Stephanie Szostak,Four Single Fathers ,Salvatore Santone,2009
Color,Youssef Delara,David Bianchi,Noel Gugliemi,Enter the Dangerous Mind ,Jason Priestley,2013
,Darin Scott,Shantel VanSanten,Julian Morris,Something Wicked ,John Robinson,2014
Color,Christian Sesma,Brooke Newton,Bokeem Woodbine,AWOL-72,Brett Wagner,2015
Color,Monte Hellman,Jack Taylor,Everett McGill,Iguana ,Fabio Testi,1988
Color,Kenneth Branagh,Derek Jacobi,Hayley Atwell,Cinderella ,Lily James,2015
Color,Brian Caunter,Stacy Keach,Mike Starr,Chicago Overcoat ,Frank Vincent,2009
Color,Chris D'Arienzo,Cybill Shepherd,Judy Greer,Barry Munday ,Shea Whigham,2010
Color,Walter Salles,Matheus Nachtergaele,Fernanda Montenegro,Central Station ,Othon Bastos,1998
Color,Frank Capra,Glenn Ford,Ann-Margret,Pocketful of Miracles ,Thomas Mitchell,1961
Color,Isaac Florentine,Nick Chinlund,Anthony L. Fernandez,Close Range ,Scott Evans,2015
Color,Susan Seidelman,Michael Nouri,Dyan Cannon,Boynton Beach Club ,Brenda Vaccaro,2005
Color,Michael Polish,Patrick Bauchau,Olivia Rose Keegan,Amnesiac ,Mia Barron,2014
Color,Heidi Ewing,James Ransone,Greg Crowe,Freakonomics ,Tempestt Bledsoe,2010
Color,Richard Donner,Patrick Troughton,Lee Remick,The Omen ,Billie Whitelaw,1976
Color,Alexandre Aja,Maïwenn,Cécile De France,High Tension ,Oana Pellea,2003
Color,Leon Ford,Patrick Brammall,Maeve Dermody,Griff the Invisible ,Kelly Paterniti,2010
Color,Hank Braxtan,Gregory Cruz,Q'orianka Kilcher,Unnatural ,Allegra Carpenter,2015
Color,Craig Brewer,Paula Jai Parker,Isaac Hayes,Hustle & Flow ,Elise Neal,2005
 Black and White,Billy Wilder,Joe E. Brown,Nehemiah Persoff,Some Like It Hot ,George Raft,1959
Color,John Carl Buechler,Terry Kiser,Kane Hodder,Friday the 13th Part VII: The New Blood,William Butler,1988
 Black and White,Victor Fleming,Terry,Margaret Hamilton,The Wizard of Oz ,Billie Burke,1939
 Black and White,Mel Brooks,Peter Boyle,Madeline Kahn,Young Frankenstein ,Teri Garr,1974
Color,George A. Romero,Shawn Roberts,Megan Park,Diary of the Dead ,Joe Dinicol,2007
Color,Rajkumar Hirani,Sanjay Dutt,Vidya Balan,Lage Raho Munna Bhai ,Jimmy Shergill,2006
Color,Victor Nunez,Patricia Richardson,Peter Fonda,Ulee's Gold ,Vanessa Zima,1997
Color,Carroll Ballard,Kelly Reno,Teri Garr,The Black Stallion ,Hoyt Axton,1979
Color,Rohit Jugraj,Neeru Bajwa,Bhavkhandan Singh Rakhra,Sardaar Ji ,Diljit Dosanjh,2015
Color,Thorbjørn Christoffersen,Frank Hvam,Iben Hjejle,Journey to Saturn ,Casper Christensen,2008
Color,John Ford,Cesar Romero,Lee Marvin,Donovan's Reef ,Jack Warden,1963
Color,Alex van Warmerdam,Ariane Schluter,Rijk de Gooyer,The Dress ,Henri Garcin,1996
 Black and White,Victor Fleming,Esther Williams,Spencer Tracy,A Guy Named Joe ,Irene Dunne,1943
Color,Mel Brooks,David Huddleston,Madeline Kahn,Blazing Saddles ,Harvey Korman,1974
Color,Joseph Zito,Tom Everett,Judie Aronson,Friday the 13th: The Final Chapter,Kimberly Beck,1984
 Black and White,Pawel Pawlikowski,Agata Trzebuchowska,Joanna Kulig,Ida ,Agata Kulesza,2013
Color,James Ivory,Denholm Elliott,Rupert Graves,Maurice ,Simon Callow,1987
Color,Frank Sebastiano,Laurie Metcalf,Joe Lo Truglio,Beer League ,Seymour Cassel,2006
Color,Rand Ravich,Charlize Theron,Johnny Depp,The Astronaut's Wife ,Clea DuVall,1999
Color,Stacy Peralta,Gabrielle Reece,Gerry Lopez,Riding Giants ,Laird John Hamilton,2004
Color,Nacho Vigalondo,Nacho Vigalondo,Karra Elejalde,Timecrimes ,Bárbara Goenaga,2007
Color,Hao Ning,Bo Huang,Jack Kao,Silver Medallist ,Zheng Xu,2009
Color,Tony Giglio,Nick Searcy,Brianna Brown,Timber Falls ,Beth Broderick,2007
Color,Stanley Donen,Debbie Reynolds,Rita Moreno,Singin' in the Rain ,Cyd Charisse,1952
Color,Joe Cross,Joel Fuhrman,Joe Cross,"Fat, Sick & Nearly Dead ",Amy Badberg,2010
Color,Michael Tiddes,Alanna Ubach,Essence Atkins,A Haunted House ,J.B. Smoove,2013
Color,Dinesh D'Souza,Zackary Steven Graham,Barack Obama,2016: Obama's America,Dinesh D'Souza,2012
Color,Rob Zombie,Tyler Mane,Scout Taylor-Compton,Halloween II ,Margot Kidder,2009
Color,Tom Hanks,Charlize Theron,Tom Hanks,That Thing You Do! ,Ethan Embry,1996
Color,Tommy Lee Wallace,Dan O'Herlihy,Tom Atkins,Halloween III: Season of the Witch ,Nancy Kyes,1982
Color,Don Taylor,M. Emmet Walsh,Roddy McDowall,Escape from the Planet of the Apes ,Sal Mineo,1971
 Black and White,Martin Ritt,Melvyn Douglas,Patricia Neal,Hud ,Whit Bissell,1963
Color,Leslie Small,La'Princess Jackson,David Jason Perez,Kevin Hart: Let Me Explain ,Dana Hanna,2013
Color,Gus Van Sant,Udo Kier,Keanu Reeves,My Own Private Idaho ,Flea,1991
Color,Zach Braff,Michael Weston,Armando Riesco,Garden State ,Jill Flint,2004
Color,Richard Linklater,Hans Weingartner,Hanno Pöschl,Before Sunrise ,Dominik Castell,1995
Color,Éric Tessier,Michel Côté,Patrick Huard,Sur le seuil ,Jean Pierre Bergeron,2003
Color,Alison Maclean,Samantha Morton,Billy Crudup,Jesus' Son ,Mark Webber,1999
Color,Alice Wu,Ato Essandoh,Joan Chen,Saving Face ,Jessica Hecht,2004
Color,Sarah Gavron,Christopher Simpson,Satish Kaushik,Brick Lane ,Tannishtha Chatterjee,2007
Color,Jake Schreier,Joshua Ormond,Frank Langella,Robot & Frank ,Ana Gasteyer,2012
Color,Isabel Coixet,Julian Richings,Sarah Polley,My Life Without Me ,Amanda Plummer,2003
Color,James Ponsoldt,Jennifer Jason Leigh,Shailene Woodley,The Spectacular Now ,Dayo Okeniyi,2013
Color,Randall Miller,Elden Henson,William Hurt,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,Michael Bower,1990
Color,Larry Charles,Tal Bachman,Bill Maher,Religulous ,Steve Burg,2008
Color,Joshua Tickell,Sheryl Crow,Larry David,Fuel ,George W. Bush,2008
Color,Tim Boxell,Diana Scarwid,Bruce McGill,Valley of the Heart's Delight ,Tom Bower,2006
 Black and White,Rawson Marshall Thurber,Stephen Root,Gary Cole,Dodgeball: A True Underdog Story ,Joel David Moore,2004
Color,Michael D. Sellers,Carly Schroeder,Katharine Ross,Eye of the Dolphin ,George Harris,2006
Color,Reed Cowan,Emily Pearson,Dustin Lance Black,8: The Mormon Proposition,Gavin Newsom,2010
Color,James Dodson,Anupam Kher,Larry Miller,The Other End of the Line ,Shriya Saran,2008
Color,Stefan Ruzowitzky,Rüdiger Vogler,Benno Fürmann,Anatomy ,Sebastian Blomberg,2000
Color,Alex Rivera,Jacob Vargas,Leonor Varela,Sleep Dealer ,Tenoch Huerta,2008
Color,James Gunn,Rainn Wilson,Linda Cardellini,Super ,Paul T. Taylor,2010
Color,John Murlowski,Piper Mackenzie Harris,Ashley Scott,Christmas Mail ,Lochlyn Munro,2010
Color,Benni Diez,Cecilia Pillado,Clifton Collins Jr.,Stung ,David Masterson,2015
Color,Danny Perez,Emmanuel Kabongo,Natasha Lyonne,Antibirth ,Mark Webber,2016
Color,Spike Lee,Harry Lennix,Bernie Mac,Get on the Bus ,Andre Braugher,1996
Color,Robby Henson,Max Ryan,Marc Blucas,Thr3e,Justine Waddell,2006
Color,Mike Judge,Patrick Fischler,Anthony 'Citric' Campos,Idiocracy ,David Herman,2006
,Zackary Adler,Kevin Leslie,Simon Merrells,The Rise of the Krays ,Kris Sommerville,2015
Color,Shane Meadows,Joseph Gilgun,Stephen Graham,This Is England ,Jack O'Connell,2006
Color,Dominic Burns,Sean Pertwee,Julian Glover,Alien Uprising ,Bianca Brigitte VanDamme,2012
Color,George Sidney,Basil Rathbone,Esther Williams,Bathing Beauty ,Red Skelton,1944
Color,Carmen Marron,Aimee Garcia,Jossara Jinaro,Go for It! ,Rene Rosado,2011
Color,Tim McCanlies,Michael O'Neill,Ethan Embry,"Dancer, Texas Pop. 81",Alexandra Holden,1998
Color,George Sidney,Ava Gardner,Agnes Moorehead,Show Boat ,Howard Keel,1951
Color,Mario Van Peebles,Cinda McCain,Tom Skerritt,Redemption Road ,Luke Perry,2010
Color,Jason Stone,Ellen Burstyn,Topher Grace,The Calling ,Christopher Heyerdahl,2014
Color,Jerry Rees,Phil Hartman,Jon Lovitz,The Brave Little Toaster ,Mindy Sterling,1987
Color,James Algar,Deems Taylor,Leopold Stokowski,Fantasia ,,1940
Color,William Friedkin,Fernando Rey,Roy Scheider,The French Connection ,Tony Lo Bianco,1971
Color,Jaco Booyens,Sebastian Aguilar,Nicole Smolen,8 Days,Ivette Alvarez,2014
Color,Steve Miner,Dana Kimmell,Richard Brooker,Friday the 13th Part III,Catherine Parks,1982
Color,Danny Steinmann,Melanie Kinnaman,Tiffany Helm,Friday the 13th: A New Beginning,Dominick Brascia,1985
Color,Michael Landon Jr.,Louise Fletcher,Henry Thomas,The Last Sin Eater ,A.J. Buckley,2007
Color,Jon Gunn,Delroy Lindo,Alexa PenaVega,Do You Believe? ,Madison Pettis,2015
Color,Hayley Cloake,Kayla Ewell,Brian Austin Green,Impact Point ,Linden Ashby,2008
 Black and White,Tay Garnett,Greer Garson,Jessica Tandy,The Valley of Decision ,Lionel Barrymore,1945
Color,Shyam Madiraju,Ethan Peck,Jessica Lowndes,Eden ,Brad Schmidt,2015
Color,Harmage Singh Kalirai,Zohra Segal,Saeed Jaffrey,Chicken Tikka Masala ,Shobu Kapoor,2005
Color,Rita Merson,James Wolk,Ryan Guzman,Always Woodstock ,Jason Ritter,2014
Color,Jon Knautz,Daniel Kash,Rachel Skarsten,Jack Brooks: Monster Slayer ,Stefanie Drummond,2007
 Black and White,William Wyler,Teresa Wright,Myrna Loy,The Best Years of Our Lives ,Dana Andrews,1946
Color,Larry Clark,Nick Stahl,Kelli Garner,Bully ,Brad Renfro,2001
Color,Petter Næss,Per Christian Ellefsen,Jørgen Langhelle,Elling ,Sven Nordin,2001
Color,Robert Fontaine,Arturo Castro,Michael Derek,Mi America ,Brad Lee Wind,2015
Color,Jaume Balagueró,Pablo Rosso,Manuela Velasco,[Rec] ,Carlos Lasarte,2007
Color,Patricia Cardoso,Martha Higareda,Rosie Perez,Lies in Plain Sight ,Cheyenne Haynes,2010
Color,Dan Perri,David Proval,Travis Myers,Sharkskin ,Carmen Argenziano,2015
Color,Neil Mcenery-West,Michael Chapman,Walter Hendrix III,Containment ,Louise Brealey,2015
Color,Anthony O'Brien,Maria Doyle Kennedy,James Ransone,The Timber ,Shaun O'Hagan,2015
Color,Terence Young,Daniela Bianchi,Robert Shaw,From Russia with Love ,Lois Maxwell,1963
Color,Michael Herz,Jessica Dublin,Phoebe Legere,The Toxic Avenger Part II ,Lisa Gaye,1989
Color,,Alan Autry,Carroll O'Connor,In the Heat of the Night             ,Crystal R. Fox,
Color,Woody Allen,John Beck,Woody Allen,Sleeper ,Mews Small,1973
Color,David Robert Mitchell,Ruby Harris,Maika Monroe,It Follows ,Jake Weary,2014
 Black and White,Woody Allen,John Carradine,Woody Allen,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,Lynn Redgrave,1972
 Black and White,Robert Mulligan,Brock Peters,Robert Duvall,To Kill a Mockingbird ,William Windom,1962
 Black and White,George Miller,Bruce Spence,Vernon Wells,Mad Max 2: The Road Warrior,Kjell Nilsson,1981
Color,Chia-Liang Liu,Anita Mui,Andy Lau,The Legend of Drunken Master ,Ho-Sung Pak,1994
 Black and White,Stanley Kubrick,Shelley Winters,James Mason,Lolita ,Lois Maxwell,1962
Color,Kimberly Peirce,Brendan Sexton III,Alicia Goranson,Boys Don't Cry ,Jeannetta Arnette,1999
Color,Chris Kentis,Julia Taylor Ross,Eric Sheffer Stevens,Silent House ,Adam Trese,2011
Color,Florian Henckel von Donnersmarck,Ulrich Mühe,Sebastian Koch,The Lives of Others ,Martina Gedeck,2006
Color,Alex Kendrick,Alex Kendrick,Ben Davies,Courageous ,T.C. Stallings,2011
 Black and White,Robert Rossen,Jackie Gleason,George C. Scott,The Hustler ,Murray Hamilton,1961
 Black and White,Jack Conway,Spencer Tracy,Hedy Lamarr,Boom Town ,Claudette Colbert,1940
Color,Sylvain Chomet,Charles Linton,Michel Robin,The Triplets of Belleville ,Béatrice Bonifassi,2003
Color,Chris Eyre,Irene Bedard,Michael Greyeyes,Smoke Signals ,Gary Farmer,1998
Color,Shari Springer Berman,James Urbaniak,Josh Hutcherson,American Splendor ,Daniel Tay,2003
Color,Richard Linklater,Albert Delpy,Vernon Dobtcheff,Before Sunset ,Marie Pillet,2004
Color,Alejandro G. Iñárritu,Jorge Salinas,Adriana Barraza,Amores Perros ,Goya Toledo,2000
Color,Catherine Hardwicke,Sarah Clarke,Holly Hunter,Thirteen ,Kip Pardue,2003
